시도,군구,관광지,총계,2020,2021,2022,2023,2024
경상남도,통영시,통영어드벤처타워,101670,17583,26005,22588,19310,16184
경상남도,통영시,통영충렬사,126039,20676,19389,28939,28628,28407
경상남도,통영시,통영케이블카,2250249,437157,419746,559496,425923,407927
경상남도,통영시,통제영지 세병관,284089,41751,41706,63729,66719,70184
경상남도,통영시,한산도 제승당,388493,69305,64712,127831,126645,
경상남도,사천시,거북선체험마을,41255,,,15841,17708,7706
경상남도,사천시,골프존카운티 사천,763404,166523,157647,154126,145203,139905
경상남도,사천시,비토국민여가캠핑장,74854,20790,18780,16414,6369,12501
경상남도,사천시,비토해양낚시공원,146099,31525,26832,27374,35621,24747
경상남도,사천시,사천바다케이블카,1987486,302608,347115,456797,465778,415188
경상남도,사천시,사천케이블카자연휴양림,198518,,,52527,52962,93029
경상남도,사천시,사천항공우주과학관,257454,,,69300,38888,149266
경상남도,사천시,삼삼cc,293593,58901,66545,59434,55313,53400
경상남도,사천시,삼천포유람선,243421,1755,0,57394,95414,88858
경상남도,사천시,세계문화콘텐츠 상설공연,137212,1501,0,6520,62508,66683
경상남도,사천시,아라마루아쿠아리움,1016690,,,310379,357677,348634
경상남도,사천시,타니컨트리클럽,778108,156244,169099,165156,145800,141809
경상남도,사천시,항공우주박물관,485624,48493,60160,104332,117811,154828
경상남도,김해시,가야 컨트리클럽,1323570,263741,265473,272767,255240,266349
경상남도,김해시,가야랜드,688114,84639,160632,148063,130327,164453
경상남도,김해시,국립 김해 박물관,937717,112110,92666,173956,209897,349088
경상남도,김해시,김해가야테마파크,1123201,148271,197265,241622,215727,320316
경상남도,김해시,김해낙동강레일파크,917395,136389,201807,208049,188033,183117
경상남도,김해시,김해목재문화체험장,98062,11160,12453,18053,23813,32583
경상남도,김해시,김해문화의 전당,353206,,43376,81045,114935,113850
경상남도,김해시,김해분청도자박물관,197165,,34296,46045,57510,59314
경상남도,김해시,김해상록GC,501415,95216,101133,98622,101889,104555
경상남도,김해시,김해생림오토캠핑장,67345,,,26383,15120,25842
경상남도,김해시,김해서부문화센터,1285301,,63063,320198,457840,444200
경상남도,김해시,김해천문대,287436,25996,68865,99966,45020,47589
경상남도,김해시,김해청소년문화의집,18949,5668,5381,7900,,
경상남도,김해시,김해한글박물관,154268,,,30095,61382,62791
경상남도,김해시,깨어있는시민 문화체험전시관,126829,,,,67750,59079
경상남도,김해시,노무현대통령생가,1027453,178612,259242,319128,270471,
경상남도,김해시,대동승마랜드,2041,2041,,,,
경상남도,김해시,대성동고분박물관,165101,21130,19049,25523,43982,55417
경상남도,김해시,롯데워터파크,1924357,132838,77915,547837,614348,551419
경상남도,김해시,부경동물원,184305,33109,59327,66156,25713,
경상남도,김해시,수로왕릉,2667454,411158,489374,566813,587255,612854
경상남도,김해시,신어산자연숲캠핑장,57590,,,20224,17471,19895
경상남도,김해시,장유온천,486745,336515,150230,,,
경상남도,김해시,정산컨트리클럽,656736,121826,131356,134807,134184,134563
경상남도,김해시,진영역철도박물관,184822,,32306,37283,52054,63179
경상남도,김해시,클레이아크,320389,38127,46077,75516,74433,86236
경상남도,김해시,한옥체험관,28363,4060,4293,5796,6750,7464
경상남도,김해시,화포천습지 생태공원,177762,20084,27878,42398,39450,47952
경상남도,밀양시,경상남도 민물고기 전시관,14848,8817,1189,4842,0,0
경상남도,밀양시,국립밀양 기상과학관,203705,,18930,56665,70505,57605
경상남도,밀양시,만어사,629864,,213066,196232,220566,
경상남도,밀양시,밀양 얼음골축음기소리박물관,20487,13800,6687,,,
경상남도,밀양시,밀양꽃새미마을,166482,24372,31754,51754,33945,24657
경상남도,밀양시,밀양시립박물관,237481,20188,19253,36901,80806,80333
경상남도,밀양시,밀양아리랑 우주천문대,279370,,40869,81210,86913,70378
경상남도,밀양시,밀양아리랑아트센터,189363,15932,23715,42882,50257,56577
경상남도,밀양시,밀양아리랑오토캠핑장,260737,28420,55042,65967,55593,55715
경상남도,밀양시,밀양영남루,983968,181929,228837,272002,301200,
경상남도,밀양시,사명대사 유적지,162362,34949,20965,56280,50168,
경상남도,밀양시,얼음골,218589,25937,30401,41282,57331,63638
경상남도,밀양시,영남알프스 얼음골 케이블카,897916,165444,193266,206581,169950,162675
경상남도,밀양시,위양못,820910,182577,224583,221545,192205,
경상남도,밀양시,의열기념관,8841,4161,4680,,,
경상남도,밀양시,트윈터널,721834,148279,145164,149064,151526,127801
경상남도,밀양시,평리산대추마을,6121,2431,994,1390,1306,0
경상남도,밀양시,표충비각,172009,42720,46049,43145,40095,
경상남도,밀양시,표충사,1111823,154149,179071,185838,287183,305582
경상남도,밀양시,호박소,161930,,,82644,79286,
경상남도,거제시,거제관광모노레일,215331,,110270,105061,,
경상남도,거제시,거제맹종죽테마공원,487940,113903,106670,115518,84154,67695
경상남도,거제시,거제박물관,13055,2032,1877,3091,2905,3150
경상남도,거제시,거제뷰컨트리클럽,618404,108392,129143,134470,122767,123632
경상남도,거제시,거제시농업개발원,946216,273501,60960,228942,230205,152608
경상남도,거제시,거제식물원(정글돔),2106377,,377899,611355,599662,517461
경상남도,거제시,거제요트학교,45532,3478,6102,9238,11308,15406
경상남도,거제시,거제자연휴양림,449198,43309,81277,97136,107439,120037
경상남도,거제시,거제칠천도크루즈(칠천도~거가대교 코스),7167,7167,0,0,,
경상남도,거제시,거제파노라마케이블카,878201,,,,481428,396773
경상남도,거제시,계도어촌체험마을,104090,49165,30452,7860,8020,8593
경상남도,거제시,공곶이,157022,44750,36376,42355,33541,
경상남도,거제시,근포땅굴,200739,,,,,200739
경상남도,거제시,김영삼전대통령생가·기록전시관,568674,85378,82514,118618,131437,150727
경상남도,거제시,노자산(학동 고개 입구),18515,4576,4604,4877,4458,
경상남도,거제시,능포양지암조각공원,386484,68662,110750,104001,103071,
경상남도,거제시,다대어촌체험마을,566485,124570,112900,126075,101960,100980
경상남도,거제시,도장포어촌체험마을,1465103,79680,173810,441439,379273,390901
경상남도,거제시,드비치골프클럽,468713,92904,98328,99344,84303,93834
경상남도,거제시,망산(저구삼거리입구),23746,5333,5065,4965,8383,
경상남도,거제시,매물도 유람선(선착장~매물도 코스),98942,37613,31365,29964,,
경상남도,거제시,매미성,1984863,367619,470135,560181,586928,
경상남도,거제시,문동휴양지,368447,127608,97249,68822,74768,
경상남도,거제시,바람의 언덕,2335452,540992,537594,604395,652471,
경상남도,거제시,쌍근어촌체험마을,53542,11480,11719,9574,13319,7450
경상남도,거제시,씨라인,45528,10026,9436,9397,8369,8300
경상남도,거제시,오션어드벤처,674951,53661,70468,180184,193458,177180
경상남도,거제시,옥포대첩기념공원,425462,60529,71457,92269,97291,103916
경상남도,거제시,우제봉 전망대,40039,17634,5219,697,2134,14355
경상남도,거제시,이수도,258283,,,9103,119649,129531
경상남도,거제시,이수도어촌체험마을,252813,63753,83498,105562,,
경상남도,거제시,장사도 유람선(선착장~장사도 코스),69047,26388,19197,23462,,
경상남도,거제시,조선해양문화관,732665,84417,124829,167965,175461,179993
경상남도,거제시,지심도,287702,37308,42378,59991,82834,65191
경상남도,거제시,칠천량해전공원,237528,29507,26391,61834,54997,64799
경상남도,거제시,포로수용소유적공원,1137044,231454,205848,233255,258283,208204
경상남도,거제시,한화오션주식회사,20241,2077,0,3759,7959,6446
경상남도,거제시,해금강 테마박물관,100450,23110,14563,16295,22581,23901
경상남도,거제시,"해금강,외도",2220299,353905,375743,563391,488887,438373
경상남도,양산시,내원사,1659048,266680,309053,206157,291920,585238
경상남도,양산시,다이아몬드 컨트리클럽,311256,,,129990,70353,110913
경상남도,양산시,대운산자연휴양림,485792,47193,58094,84029,131269,165207
경상남도,양산시,동부산 컨트리클럽,730029,142570,149183,152219,142907,143150
경상남도,양산시,동원로얄cc,610511,124288,130382,126465,115163,114213
경상남도,양산시,양산시립박물관,252132,18914,17934,58340,79869,77075
경상남도,양산시,양산에덴밸리스키장,395216,75728,47579,88292,99794,83823
경상남도,양산시,양산컨트리클럽,1013781,190332,219263,217605,200317,186264
경상남도,양산시,양산타워,318416,38037,34024,81493,42303,122559
경상남도,양산시,에덴밸리 루지,68882,51040,14770,3072,,
경상남도,양산시,에덴밸리 컨트리클럽,368138,66867,77138,81238,66893,76002
경상남도,양산시,에이원 컨트리클럽,691250,137491,147714,144484,133000,128561
경상남도,양산시,임경대,335701,106258,99515,60999,68929,
경상남도,양산시,통도 환타지아,7490,7490,0,,,
경상남도,양산시,통도사,2595839,402250,448356,518380,1226853,
경상남도,양산시,통도파인이스트골프장,1077794,223072,193572,244524,214804,201822
경상남도,양산시,한국궁중꽃박물관,16571,,,4796,5744,6031
경상남도,양산시,홍룡사,532961,119404,142399,131426,139732,
경상남도,양산시,황산베랑길,1511170,389454,384482,380362,356872,
경상남도,의령군,충익사,153425,41657,33852,41468,36448,
경상남도,함안군,강나루 오토캠핑장,133248,20668,28779,39277,23462,21062
경상남도,함안군,고려동유적지,60945,14160,16769,16207,13809,
경상남도,함안군,봉성저수지둘레길,73364,,17947,31427,23990,
경상남도,함안군,악양둑방길,392139,45709,113972,142101,90357,
경상남도,함안군,악양생태공원,292380,54981,107332,61169,68898,
경상남도,함안군,애국지사 산돌 손양원목사 기념관,27563,3331,4421,9136,10675,
경상남도,함안군,여항산 등산로 1코스,64550,17892,17848,14797,14013,
경상남도,함안군,여항산등산로 3코스,10393,,2141,5852,2400,
경상남도,함안군,입곡군립공원,680566,192944,123452,177884,186286,
경상남도,함안군,함안군 승마공원,37519,2199,7331,8177,10223,9589
경상남도,함안군,함안군홍보전시관(칠북),131725,,17570,33165,34597,46393
경상남도,함안군,함안박물관,187301,11990,0,39696,58736,76879
경상남도,함안군,함안연꽃테마파크,259019,83133,66719,61935,47232,
경상남도,창녕군,박진전쟁기념관,52025,5857,8273,9254,14610,14031
경상남도,창녕군,부곡온천 르네상스관,122681,8720,8493,32241,38769,34458
경상남도,창녕군,비봉리패총전시관,38191,3244,5012,4840,10627,14468
경상남도,창녕군,산토끼 노래동산,485361,56395,137024,104711,96220,91011
경상남도,창녕군,우포늪 생태관,159143,9812,15844,70334,63153,
경상남도,창녕군,우포생태촌 유스호스텔,48985,4119,5120,11140,13288,15318
경상남도,창녕군,창녕박물관,203967,16222,28875,31478,51972,75420
경상남도,창녕군,창녕생태곤충원,186413,,,55586,49061,81766
경상남도,창녕군,화왕산군립공원,1419402,357860,345588,410550,305404,
경상남도,창녕군,화왕산자연휴양림,204517,26558,30127,56457,37079,54296
경상남도,고성군,고성박물관,205510,20345,18853,40489,62386,63437
경상남도,고성군,고성탈박물관,33803,3271,4599,6402,9095,10436
경상남도,고성군,공룡박물관,644539,141124,95533,148581,129881,129420
경상남도,고성군,당항포,1553636,86821,783919,274261,238438,170197
경상남도,남해군,거북선전시관,155702,20027,26104,39306,38409,31856
경상남도,남해군,남해 양떼목장 양모리학교,266270,43657,70472,41368,39009,71764
경상남도,남해군,남해국제탈공연예술촌,23808,2288,2353,2169,7390,9608
